1.589569787,0.625672526,1.076026757,21.48515623,59.82347252,34.09523219
1.406724393,0.890189676,0.629630877,32.32604972,35.27175739,24.11264597
0.847134053,0.338643931,0.796389342,21.78918226,66.96363392,43.23152235
0.900803782,0.419796961,0.423350246,24.98668962,45.24146084,25.17209018
0.676780049,0.206314566,0.299148719,16.9537007,55.40704883,23.84627411
0.420764568,0.054379169,0.096005269,7.364027398,60.47197802,12.85306611
0.568673115,-0.11850468,-0.101488161,-11.77129337,-139.4230403,-10.11875366
0.468823745,-0.16379359,0.263152123,-19.25795228,121.8993439,29.30562341
0.15010687,-0.432337578,0.091934347,-70.85308601,167.9951617,31.48577328
0.359865377,-0.604935995,-0.371728858,-59.25235892,-148.4295714,-45.92902296
-0.103905317,-0.726486893,0.069667937,-98.13949091,174.5222554,146.1583671
0.393914723,-0.043539057,-0.005520773,-6.307251957,-172.7734335,-0.802956268
-0.00324491,-0.21748904,-0.04430659,-90.8547826,-168.4853425,-94.18872899
0.339426083,0.047618286,0.3706651,7.985939422,82.67947139,47.5189871
0.538318147,-0.043879201,0.438027731,-4.659971347,95.72049111,39.1351376
0.604807769,0.138986234,0.582927283,12.94200733,76.58945617,43.944615
0.720457614,0.282584836,0.749086945,21.41658383,69.33156664,46.11608211
0.652537732,0.867377915,1.094808768,53.0454626,51.6114709,59.20383349
1.317100301,0.522801901,1.159085168,21.64981129,65.72238705,41.34868194
1.219555039,0.726552599,1.150508751,30.78446455,57.72736421,43.3312929
1.360648908,0.989573291,1.637540157,36.02766115,58.85523206,50.27646037
0.856082117,0.344332762,1.076290662,21.9109439,72.25920372,51.50124333
0.84808023,0.44801118,1.220003643,27.84593002,69.83569545,55.19507262
0.533430422,0.511160686,0.790760962,43.77869088,57.12071857,55.99724029
0.638193854,0.145527939,0.810009544,12.84556754,79.81478527,51.76597772
0.5,0.09,0.58,10.20397372,81.17962045,49.2363948
0.240465436,-0.229941737,0.393027873,-43.71842303,120.3298531,58.54054016
0.272079081,-0.509592729,0.187501329,-61.90158326,159.7992363,34.57238795
-0.136838086,-0.670777276,0.635543009,-101.5300911,136.5450158,102.1507975
-0.404586421,-0.161785164,0.755434117,-158.2046222,102.0879713,118.172082
-0.081532408,0.033569749,-0.015175917,157.6213185,-24.32635627,-169.4559959
0.124660612,-0.414954265,0.129960774,-73.27867445,162.6098088,46.19248832
-0.099898746,-0.575866866,0.457355907,-99.84146723,141.5432482,102.3214088
0.227044308,-0.496104663,1.138660762,-65.40860698,113.5423412,78.72335152
0.42766684,0.107355728,0.828615988,14.09158679,82.61786409,62.70075146
0.39470318,0.100413505,0.896992258,14.2734072,83.61263542,66.24908272
0.502968052,0.252953798,0.941300729,26.69883822,74.95837851,61.88293855
0.620020201,0.512094188,0.928938187,39.55437196,61.13344416,56.27885436
1.036982521,0.432896529,0.790668359,22.65848138,61.29898271,37.32444391
1.175321535,0.743693221,1.097428479,32.32387949,55.87572516,43.03709286
0.434217957,-0.0182033,1.133124087,-2.400549989,90.92036041,69.03295562
0.216216974,0.923704894,1.758814893,76.8256399,62.29217513,82.99160283
0.75040864,0.488597699,1.421525126,33.06850706,71.03145087,62.17088299
0.430204619,0.744271183,1.5457573,59.97117167,64.28951458,74.44741446
0.43539291,0.440655997,1.330858428,45.34421486,71.67995244,71.88439131
0.26285746,0.464850946,1.343637141,60.51331165,70.91618907,78.93095019
0.253241885,0.300602052,1.039865496,49.88757268,73.87659109,76.31300277
-0.038872376,0.0055936,0.674155837,171.8115454,89.5246169,93.30006731
-0.056803452,0.074729166,0.826751254,127.2393465,84.83513087,93.93043404
-0.048609816,-0.302476294,0.619000546,-99.12972497,116.0425726,94.49019507
