Heading, Pitch, Roll:
-45.148
 72.151
  4.003
 -0.056
 47.162
 12.414
 34.334
  0.512
 11.656
 20.002
-66.596
-17.898
-43.061
-12.158
 -3.289
-48.451
  8.384
-49.996
-34.526
-21.838
 28.963
 35.304
-24.280
 44.627
 12.314
  5.195
 53.236
 -0.928
 28.917
 40.158
-39.501
  2.253
 -2.105
-26.557
 14.345
-64.355
 37.776
-56.451
 12.031
 -9.021
-38.489
 47.571
-49.099
-19.100
 50.760
-41.210
 16.875
 39.743
 -2.297
 75.001
 18.104
 39.017
 15.690
 13.053
 26.062
-27.150
 55.398
-50.939
 44.984
-11.751
  8.027
 17.813
  8.498
 55.398
-32.648
 -7.788
 16.043
-71.213
 50.240
  5.131
-27.529
 -7.539
-57.799
 11.148
-69.719
  9.051
-31.112
-22.675
-20.485
-39.434
 -9.223
-77.648
  1.599
-50.530
-24.503
 32.284
-10.876
-47.152
 64.292
 -2.358
-35.459
 64.536
-37.926
 11.232
  1.519
-44.754
 14.159
-59.708
 -5.690
-29.033
-16.726
-19.068
-27.429
 -0.209
 -6.430
 25.025
 18.833
  3.874
 46.504
  4.012
 24.508
 25.602
-73.374
 44.269
-12.237
  2.861
 -1.601
-16.687
 31.660
-41.938
 -0.682
  1.385
-34.175
 24.522
  5.022
 11.503
  9.582
  5.924
 31.159
 38.627
-18.239
 36.593
 23.705
 -2.867
 13.870
  5.960
  4.311
 27.459
-14.347
 -0.550
 51.084
-37.724
 85.225
-17.232
 46.672
 28.647
-19.869
 44.204
 -4.722
  7.455
 56.692
 26.635
 32.269
 29.934
  4.953
  8.516
-20.686
 -6.794
 47.520
-21.134
 61.417
-24.052
 -0.624
-21.123
 27.969
  7.056
 31.256
 14.534
 27.951
 41.539
 32.580
 36.653
 37.684
-23.654
 52.268
 17.698
-21.785
 26.119
-54.333
 46.002
 -8.843
-16.209
 49.283
 25.891
-28.970
 33.699
 24.420
  1.946
 30.430
 19.332
 12.201
 41.311
 11.920
 16.564
 37.690
  1.842
 19.049
  6.993
-50.335
 73.030
 23.806
-69.995
 49.180
-21.701
-65.232
 16.270
  2.427
 -2.209
 38.810
 24.206
 35.509
 12.236
 47.824
 16.720
 26.558
 40.766
 14.109
  8.204
-49.752
 -9.660
-29.800
  7.747
-43.600
-11.771
 -4.018
-49.705
-12.904
-17.656
 34.992
 47.409
 -2.744
  4.352
 53.606
  5.843
  6.849
 50.255
-22.214
 41.769
 17.272
-16.307
 83.088
-12.165
 53.129
-59.281
  7.224
-42.468
-20.321
-16.245
-58.776
 68.616
  2.091
 -5.481
 62.084
 18.089
-19.267
 34.539
 19.624
 -7.443
 45.567
 55.534
 57.721
 19.402
 72.704
 -5.920
 67.202
  5.899
 36.403
 31.367
 26.942
 55.305
  8.659
-40.899
 28.358
 35.990
-64.442
-29.428
 71.621
 16.844
-55.017
 24.498
-29.176
 -1.885
  4.538
 27.029
 -2.224
  4.679
 19.975
-45.692
 26.815
-73.089
 12.569
  4.666
 -8.577
 51.731
 29.105
 43.776
  8.952
-13.416
 68.278
-19.981
 -4.177
 17.819
-59.120
 40.446
-57.402
 13.477
-12.043
-26.063
  1.854
-69.596
 29.083
-31.587
  8.368
 42.466
-16.733
 29.114
  4.327
-26.927
 43.417
 -1.372
-10.383
 22.829
-59.843
 -4.766
  8.730
-58.033
 24.682
 44.852
  6.512
 12.301
 37.472
-74.785
 35.490
 32.916
-39.878
 33.433
 31.121
 17.562
 12.462
 14.134
 28.164
 -6.171
 10.072
-12.594
-18.517
 16.378
 25.729
  8.536
-49.212
 77.876
-26.508
 50.824
  9.321
-49.168
 71.249
 15.858
 -8.736
 38.317
 37.108
 -5.683
 26.681
 21.061
  8.356
  9.217
-15.654
 40.310
  0.040
 39.713
-54.737
 28.757
  5.861
-46.276
 34.769
 17.144
 10.388
 41.599
 17.288
 17.056
 39.806
 35.730
 -6.835
 38.183
  1.373
 16.259
  1.918
 -3.097
 39.215
-69.673
 60.237
 -2.052
 18.658
-67.583
 55.344
-10.527
 40.484
 26.898
-55.570
 25.453
 53.348
  2.691
 -4.776
 68.793
 11.808
  6.034
 29.250
-17.944
-11.947
 45.292
-12.528
  4.948
  2.531
-22.151
 45.105
-67.517
 37.845
 28.227
-25.726
 46.879
 38.566
  6.504
 34.736
  0.282
 20.884
 45.148
 -9.543
 31.585
  2.245
-23.498
-27.583
-14.064
 78.211
 -5.958
 34.455
-50.990
-37.397
 26.475
  4.853
-54.105
 63.494
  3.393
  1.784
 65.637
 18.009
  8.067
 27.772
 -1.878
 -8.870
-27.995
-40.558
 -7.529
-66.093
 54.090
 20.546
 67.886
 28.535
 58.188
 54.183
-34.081
 42.269
 26.244
 -4.614
 69.591
  4.991
 15.217
 74.865
  2.180
 66.699
  9.359
 29.483
 18.291
  0.679
 10.018
-52.635
-11.344
-75.538
 -8.301
-54.065
-28.055
 39.990
-21.310
-27.109
 43.932
-36.538
 -1.533
 51.370
-62.287
 10.597
 43.917
-27.315
 60.232
-19.618
 30.221
 16.681
  7.231
 13.222
-35.293
 41.260
-66.484
 27.366
 -1.760
-39.393
 79.973
 -2.735
-32.838
 51.570
 19.144
-50.525
 37.450
-18.821
-10.713
 22.282
-51.270
 50.324
-45.988
 31.468
-16.193
  3.254
 21.931
-59.888
 60.860
 -9.270
-20.987
 54.327
 -4.452
 43.484
  4.414
 -7.934
 35.337
-39.872
 -0.160
 -5.290
-39.522
  2.421
-75.999
 30.025
-46.171
 -0.378
 -8.740
-32.670
 23.755
 -2.014
  4.833
 18.797
 17.743
  6.678
 13.211
 30.361
 -7.066
 14.511
 -0.701
-14.829
 -0.327
-41.471
-24.706
-19.230
-21.295
 28.419
-71.080
 16.723
 16.037
-58.941
 51.910
 10.038
-31.057
 53.680
 13.530
 39.299
 25.176
  3.150
  2.600
 11.155
-14.031
 -9.209
-30.865
 19.897
-64.014
 20.245
-57.336
 19.037
 23.866
-70.753
 63.229
  5.325
-29.553
 46.911
  9.789
 18.165
 10.965
 27.816
 12.741
 -0.818
  0.487
 -0.483
-25.485
  0.006
-23.690
  2.406
  2.438
-36.300
  0.109
 30.132
-45.677
 30.342
 36.429
  4.899
 32.272
 31.474
 25.891
 17.313
  4.799
 45.314
 -9.069
  4.406
 -5.359
-12.009
 27.139
-81.299
 31.018
  2.916
 13.707
 45.773
-66.825
 33.227
 34.607
-15.612
 40.238
 40.444
-11.929
 18.059
 34.331
 18.786
 15.288
 13.276
 11.056
 -8.281
-26.581
-11.727
 41.909
-50.317
 65.968
-11.362
 26.754
 19.386
-61.407
 53.945
 14.175
-15.304
 39.124
 13.771
 -0.180
 62.024
 -4.316
  8.048
 56.781
 -7.927
 39.090
 12.606
 21.115
 20.193
-42.135
 42.120
-59.411
 33.103
 -1.099
-18.023
 87.236
 -6.619
 17.578
 50.168
-12.103
 37.872
 13.131
  8.018
 12.970
 25.916
-22.497
-41.969
-38.879
-12.790
-21.368
-30.720
 61.215
-14.856
 26.140
 16.681
-45.065
 64.092
-12.262
 -3.190
 68.733
-36.367
  3.634
 53.154
-32.465
 39.547
 15.480
-36.490
 45.688
-55.035
 24.958
 -8.559
 -0.457
 13.980
-45.492
 54.501
-37.792
 15.966
 14.513
-26.868
 30.664
  1.290
 12.191
 45.549
-64.003
 -7.301
 76.722
-17.874
 38.591
 10.554
 16.707
 14.103
 -6.920
 57.698
-15.592
 79.248
 22.108
 55.573
 19.491
-40.849
 20.673
 17.828
-52.606
 44.846
  6.211
 -2.066
 -3.773
-12.795
-30.008
-29.405
 -7.665
-48.304
 -1.426
-36.569
 -0.403
-30.191
-29.581
-13.413
-43.668
 14.003
 13.226
 -1.404
 32.675
